timestamp,target_ip,username,password,result
2026-05-20T12:02:59.949725,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-20T12:02:59.962349,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-20T12:02:59.968872,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-20T12:02:59.982927,192.168.21.165,admin,399408,BAD_CREDENTIALS
2026-05-20T12:02:59.977387,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-20T12:02:59.993469,192.168.21.165,admin,128342,BAD_CREDENTIALS
2026-05-20T12:02:59.996411,192.168.21.165,admin,27282,BAD_CREDENTIALS
2026-05-20T12:03:00.036904,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-20T12:03:00.049675,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-20T12:03:00.059871,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-20T12:03:00.049954,192.168.21.165,admin,349480,BAD_CREDENTIALS
2026-05-20T12:03:00.046027,192.168.21.165,admin,258200,BAD_CREDENTIALS
2026-05-20T12:03:00.062100,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-20T12:03:00.073421,192.168.21.165,admin,62646,BAD_CREDENTIALS
2026-05-20T12:03:00.102389,192.168.21.165,admin,405327,BAD_CREDENTIALS
2026-05-20T12:03:00.099167,192.168.21.165,admin,1234567pi,BAD_CREDENTIALS
2026-05-20T12:03:00.097113,192.168.21.165,admin,345087,BAD_CREDENTIALS
2026-05-20T12:03:00.112726,192.168.21.165,admin,168161,BAD_CREDENTIALS
2026-05-20T12:03:00.107897,192.168.21.165,admin,60271,BAD_CREDENTIALS
2026-05-20T12:03:00.116395,192.168.21.165,admin,72310,BAD_CREDENTIALS
2026-05-20T12:03:00.127757,192.168.21.165,admin,459000,BAD_CREDENTIALS
2026-05-20T12:03:00.115086,192.168.21.165,admin,347098,BAD_CREDENTIALS
2026-05-20T12:03:00.140219,192.168.21.165,admin,266816,BAD_CREDENTIALS
2026-05-20T12:03:00.128318,192.168.21.165,admin,75722,BAD_CREDENTIALS
2026-05-20T12:03:00.167070,192.168.21.165,admin,212498,BAD_CREDENTIALS
2026-05-20T12:03:00.171141,192.168.21.165,admin,163550,BAD_CREDENTIALS
2026-05-20T12:03:00.176431,192.168.21.165,admin,88304,BAD_CREDENTIALS
2026-05-20T12:03:00.186416,192.168.21.165,admin,206894,BAD_CREDENTIALS
2026-05-20T12:03:00.190390,192.168.21.165,admin,141644,BAD_CREDENTIALS
2026-05-20T12:03:00.211057,192.168.21.165,admin,151447,BAD_CREDENTIALS
2026-05-20T12:03:00.216456,192.168.21.165,admin,233318,BAD_CREDENTIALS
2026-05-20T12:03:00.220387,192.168.21.165,admin,180166,BAD_CREDENTIALS
2026-05-20T12:03:00.228505,192.168.21.165,admin,136999,BAD_CREDENTIALS
