timestamp,target_ip,username,password,result
2026-05-19T17:11:28.529143,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-19T17:11:28.529007,192.168.21.165,admin,317593,BAD_CREDENTIALS
2026-05-19T17:11:28.528230,192.168.21.165,admin,349085,BAD_CREDENTIALS
2026-05-19T17:11:28.525212,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-19T17:11:28.538899,192.168.21.165,admin,128342,BAD_CREDENTIALS
2026-05-19T17:11:28.539555,192.168.21.165,admin,193328,BAD_CREDENTIALS
2026-05-19T17:11:28.543200,192.168.21.165,admin,186488,BAD_CREDENTIALS
2026-05-19T17:11:28.546770,192.168.21.165,admin,285055,BAD_CREDENTIALS
2026-05-19T17:11:28.549596,192.168.21.165,admin,456171,BAD_CREDENTIALS
2026-05-19T17:11:28.553347,192.168.21.165,admin,203741,BAD_CREDENTIALS
2026-05-19T17:11:28.556006,192.168.21.165,admin,58956,BAD_CREDENTIALS
2026-05-19T17:11:29.511227,192.168.21.165,admin,Alarm*9,BAD_CREDENTIALS
2026-05-19T17:11:29.512658,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-19T17:11:29.516167,192.168.21.165,admin,77498,BAD_CREDENTIALS
2026-05-19T17:11:29.518589,192.168.21.165,admin,345008,BAD_CREDENTIALS
2026-05-19T17:11:29.523509,192.168.21.165,admin,399408,BAD_CREDENTIALS
2026-05-19T17:11:29.524545,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-19T17:11:29.531504,192.168.21.165,admin,194889,BAD_CREDENTIALS
2026-05-19T17:11:29.537667,192.168.21.165,admin,104885,BAD_CREDENTIALS
2026-05-19T17:11:29.541154,192.168.21.165,admin,27282,BAD_CREDENTIALS
2026-05-19T17:11:29.544458,192.168.21.165,admin,184303,BAD_CREDENTIALS
2026-05-19T17:11:29.552825,192.168.21.165,admin,Relay@1,BAD_CREDENTIALS
2026-05-19T17:11:29.562464,192.168.21.165,admin,62646,BAD_CREDENTIALS
2026-05-19T17:11:29.564245,192.168.21.165,admin,310374,BAD_CREDENTIALS
2026-05-19T17:11:29.564957,192.168.21.165,admin,349480,BAD_CREDENTIALS
2026-05-19T17:11:29.573248,192.168.21.165,admin,60271,BAD_CREDENTIALS
2026-05-19T17:11:29.575665,192.168.21.165,admin,34121,BAD_CREDENTIALS
2026-05-19T17:11:29.579257,192.168.21.165,admin,396203,BAD_CREDENTIALS
2026-05-19T17:11:29.582435,192.168.21.165,admin,187902,BAD_CREDENTIALS
2026-05-19T17:11:30.517342,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-19T17:11:30.520471,192.168.21.165,admin,168161,BAD_CREDENTIALS
2026-05-19T17:11:30.521860,192.168.21.165,admin,197734,BAD_CREDENTIALS
2026-05-19T17:11:30.535137,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-19T17:11:30.537285,192.168.21.165,admin,258200,BAD_CREDENTIALS
2026-05-19T17:11:30.539314,192.168.21.165,admin,405327,BAD_CREDENTIALS
2026-05-19T17:11:30.543216,192.168.21.165,admin,117241,BAD_CREDENTIALS
2026-05-19T17:11:30.552331,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-19T17:11:30.552702,192.168.21.165,admin,120941,BAD_CREDENTIALS
2026-05-19T17:11:30.556349,192.168.21.165,admin,252579,BAD_CREDENTIALS
2026-05-19T17:11:30.559958,192.168.21.165,admin,49693,BAD_CREDENTIALS
2026-05-19T17:11:30.560475,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-19T17:11:30.565892,192.168.21.165,admin,266816,BAD_CREDENTIALS
2026-05-19T17:11:30.572413,192.168.21.165,admin,144323,BAD_CREDENTIALS
2026-05-19T17:11:30.582848,192.168.21.165,admin,1234567pi,BAD_CREDENTIALS
