timestamp,target_ip,username,password,result
2026-05-19T17:19:38.104130,192.168.21.165,admin,345008,BAD_CREDENTIALS
2026-05-19T17:19:38.112196,192.168.21.165,admin,194889,BAD_CREDENTIALS
2026-05-19T17:19:38.110062,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-19T17:19:38.112922,192.168.21.165,admin,317593,BAD_CREDENTIALS
2026-05-19T17:19:38.114657,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-19T17:19:38.134495,192.168.21.165,admin,184303,BAD_CREDENTIALS
2026-05-19T17:19:38.135797,192.168.21.165,admin,186488,BAD_CREDENTIALS
2026-05-19T17:19:38.139528,192.168.21.165,admin,Relay@1,BAD_CREDENTIALS
2026-05-19T17:19:38.141671,192.168.21.165,admin,285055,BAD_CREDENTIALS
2026-05-19T17:19:38.144287,192.168.21.165,admin,456171,BAD_CREDENTIALS
2026-05-19T17:19:38.147496,192.168.21.165,admin,203741,BAD_CREDENTIALS
2026-05-19T17:19:39.086829,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-19T17:19:39.090276,192.168.21.165,admin,Alarm*9,BAD_CREDENTIALS
2026-05-19T17:19:39.093949,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-19T17:19:39.099518,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-19T17:19:39.100066,192.168.21.165,admin,197734,BAD_CREDENTIALS
2026-05-19T17:19:39.106375,192.168.21.165,admin,349085,BAD_CREDENTIALS
2026-05-19T17:19:39.109312,192.168.21.165,admin,399408,BAD_CREDENTIALS
2026-05-19T17:19:39.114149,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-19T17:19:39.115030,192.168.21.165,admin,104885,BAD_CREDENTIALS
2026-05-19T17:19:39.127990,192.168.21.165,admin,258200,BAD_CREDENTIALS
2026-05-19T17:19:39.134518,192.168.21.165,admin,27282,BAD_CREDENTIALS
2026-05-19T17:19:39.134864,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-19T17:19:39.142607,192.168.21.165,admin,193328,BAD_CREDENTIALS
2026-05-19T17:19:39.143217,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-19T17:19:39.144913,192.168.21.165,admin,128342,BAD_CREDENTIALS
2026-05-19T17:19:39.159731,192.168.21.165,admin,58956,BAD_CREDENTIALS
2026-05-19T17:19:39.162345,192.168.21.165,admin,310374,BAD_CREDENTIALS
2026-05-19T17:19:39.170180,192.168.21.165,admin,62646,BAD_CREDENTIALS
2026-05-19T17:19:39.173580,192.168.21.165,admin,349480,BAD_CREDENTIALS
2026-05-19T17:19:39.183261,192.168.21.165,admin,396203,BAD_CREDENTIALS
2026-05-19T17:19:39.194095,192.168.21.165,admin,1234567pi,BAD_CREDENTIALS
2026-05-19T17:19:39.194683,192.168.21.165,admin,168161,BAD_CREDENTIALS
2026-05-19T17:19:39.197339,192.168.21.165,admin,187902,BAD_CREDENTIALS
2026-05-19T17:19:39.206060,192.168.21.165,admin,405327,BAD_CREDENTIALS
2026-05-19T17:19:39.207121,192.168.21.165,admin,347098,BAD_CREDENTIALS
2026-05-19T17:19:39.213524,192.168.21.165,admin,75722,BAD_CREDENTIALS
2026-05-19T17:19:39.216773,192.168.21.165,admin,252579,BAD_CREDENTIALS
2026-05-19T17:19:39.219764,192.168.21.165,admin,49693,BAD_CREDENTIALS
2026-05-19T17:19:39.223466,192.168.21.165,admin,72310,BAD_CREDENTIALS
2026-05-19T17:19:39.226895,192.168.21.165,admin,266816,BAD_CREDENTIALS
2026-05-19T17:19:39.230449,192.168.21.165,admin,459000,BAD_CREDENTIALS
2026-05-19T17:19:39.234315,192.168.21.165,admin,359225,BAD_CREDENTIALS
2026-05-19T17:19:39.238148,192.168.21.165,admin,375488,BAD_CREDENTIALS
2026-05-19T17:19:39.241186,192.168.21.165,admin,175070,BAD_CREDENTIALS
2026-05-19T17:19:39.244112,192.168.21.165,admin,92788,BAD_CREDENTIALS
2026-05-19T17:19:39.247902,192.168.21.165,admin,135173,BAD_CREDENTIALS
2026-05-19T17:19:39.250714,192.168.21.165,admin,212498,BAD_CREDENTIALS
2026-05-19T17:19:39.254760,192.168.21.165,admin,206894,BAD_CREDENTIALS
2026-05-19T17:19:39.257775,192.168.21.165,admin,189839,BAD_CREDENTIALS
2026-05-19T17:19:39.260658,192.168.21.165,admin,88304,BAD_CREDENTIALS
2026-05-19T17:19:40.090815,192.168.21.165,admin,77498,BAD_CREDENTIALS
2026-05-19T17:19:40.094824,192.168.21.165,admin,163550,BAD_CREDENTIALS
2026-05-19T17:19:40.098998,192.168.21.165,admin,355465,BAD_CREDENTIALS
2026-05-19T17:19:40.102865,192.168.21.165,admin,35913,BAD_CREDENTIALS
2026-05-19T17:19:40.108182,192.168.21.165,admin,141644,BAD_CREDENTIALS
2026-05-19T17:19:40.111933,192.168.21.165,admin,233318,BAD_CREDENTIALS
2026-05-19T17:19:40.116109,192.168.21.165,admin,151447,BAD_CREDENTIALS
2026-05-19T17:19:40.120228,192.168.21.165,admin,253607,BAD_CREDENTIALS
2026-05-19T17:19:40.124167,192.168.21.165,admin,180166,BAD_CREDENTIALS
2026-05-19T17:19:40.129637,192.168.21.165,admin,111149,BAD_CREDENTIALS
2026-05-19T17:19:40.134244,192.168.21.165,admin,112249,BAD_CREDENTIALS
2026-05-19T17:19:40.142399,192.168.21.165,admin,120941,BAD_CREDENTIALS
2026-05-19T17:19:40.153148,192.168.21.165,admin,431204,BAD_CREDENTIALS
2026-05-19T17:19:40.154244,192.168.21.165,admin,466664,BAD_CREDENTIALS
2026-05-19T17:19:40.158770,192.168.21.165,admin,141700,BAD_CREDENTIALS
2026-05-19T17:19:40.164606,192.168.21.165,admin,34121,BAD_CREDENTIALS
2026-05-19T17:19:40.167963,192.168.21.165,admin,380823,BAD_CREDENTIALS
