timestamp,target_ip,username,password,result
2026-05-20T11:55:37.460554,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-20T11:55:37.459357,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-20T11:55:37.465529,192.168.21.165,admin,194889,BAD_CREDENTIALS
2026-05-20T11:55:37.464623,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-20T11:55:37.463104,192.168.21.165,admin,Alarm*9,BAD_CREDENTIALS
2026-05-20T11:55:37.485850,192.168.21.165,admin,184303,BAD_CREDENTIALS
2026-05-20T11:55:37.489834,192.168.21.165,admin,186488,BAD_CREDENTIALS
2026-05-20T11:55:37.490791,192.168.21.165,admin,193328,BAD_CREDENTIALS
2026-05-20T11:55:37.500003,192.168.21.165,admin,Relay@1,BAD_CREDENTIALS
2026-05-20T11:55:37.501482,192.168.21.165,admin,285055,BAD_CREDENTIALS
2026-05-20T11:55:37.505415,192.168.21.165,admin,203741,BAD_CREDENTIALS
2026-05-20T11:55:37.507243,192.168.21.165,admin,58956,BAD_CREDENTIALS
2026-05-20T11:55:37.511399,192.168.21.165,admin,310374,BAD_CREDENTIALS
2026-05-20T11:55:37.514615,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-20T11:55:37.517386,192.168.21.165,admin,197734,BAD_CREDENTIALS
2026-05-20T11:55:37.520502,192.168.21.165,admin,104885,BAD_CREDENTIALS
2026-05-20T11:55:37.523653,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-20T11:55:37.526563,192.168.21.165,admin,258200,BAD_CREDENTIALS
2026-05-20T11:55:37.529462,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-20T11:55:37.532156,192.168.21.165,admin,120941,BAD_CREDENTIALS
2026-05-20T11:55:37.534950,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-20T11:55:37.537551,192.168.21.165,admin,62646,BAD_CREDENTIALS
2026-05-20T11:55:37.539707,192.168.21.165,admin,349480,BAD_CREDENTIALS
2026-05-20T11:55:37.542622,192.168.21.165,admin,34121,BAD_CREDENTIALS
2026-05-20T11:55:37.545463,192.168.21.165,admin,144323,BAD_CREDENTIALS
2026-05-20T11:55:37.548014,192.168.21.165,admin,60271,BAD_CREDENTIALS
2026-05-20T11:55:37.551065,192.168.21.165,admin,396203,BAD_CREDENTIALS
2026-05-20T11:55:37.553713,192.168.21.165,admin,187902,BAD_CREDENTIALS
2026-05-20T11:55:37.556311,192.168.21.165,admin,1234567pi,BAD_CREDENTIALS
2026-05-20T11:55:37.559439,192.168.21.165,admin,345087,BAD_CREDENTIALS
2026-05-20T11:55:37.562394,192.168.21.165,admin,168161,BAD_CREDENTIALS
2026-05-20T11:55:37.565323,192.168.21.165,admin,192485,BAD_CREDENTIALS
2026-05-20T11:55:37.568153,192.168.21.165,admin,89107,BAD_CREDENTIALS
2026-05-20T11:55:37.570972,192.168.21.165,admin,405327,BAD_CREDENTIALS
2026-05-20T11:55:37.573762,192.168.21.165,admin,347098,BAD_CREDENTIALS
2026-05-20T11:55:37.576593,192.168.21.165,admin,117241,BAD_CREDENTIALS
2026-05-20T11:55:37.579719,192.168.21.165,admin,75722,BAD_CREDENTIALS
2026-05-20T11:55:37.582510,192.168.21.165,admin,252579,BAD_CREDENTIALS
2026-05-20T11:55:37.585431,192.168.21.165,admin,49693,BAD_CREDENTIALS
2026-05-20T11:55:37.588226,192.168.21.165,admin,72310,BAD_CREDENTIALS
2026-05-20T11:55:37.590964,192.168.21.165,admin,266816,BAD_CREDENTIALS
2026-05-20T11:55:37.594068,192.168.21.165,admin,459000,BAD_CREDENTIALS
2026-05-20T11:55:37.598296,192.168.21.165,admin,359225,BAD_CREDENTIALS
2026-05-20T11:55:37.601310,192.168.21.165,admin,375488,BAD_CREDENTIALS
2026-05-20T11:55:37.605288,192.168.21.165,admin,175070,BAD_CREDENTIALS
2026-05-20T11:55:37.607985,192.168.21.165,admin,92788,BAD_CREDENTIALS
2026-05-20T11:55:38.447241,192.168.21.165,admin,345008,BAD_CREDENTIALS
2026-05-20T11:55:38.448832,192.168.21.165,admin,349085,BAD_CREDENTIALS
2026-05-20T11:55:38.454410,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-20T11:55:38.455170,192.168.21.165,admin,212498,BAD_CREDENTIALS
2026-05-20T11:55:38.461908,192.168.21.165,admin,317593,BAD_CREDENTIALS
2026-05-20T11:55:38.463246,192.168.21.165,admin,399408,BAD_CREDENTIALS
2026-05-20T11:55:38.478249,192.168.21.165,admin,34213,BAD_CREDENTIALS
2026-05-20T11:55:38.477683,192.168.21.165,admin,88304,BAD_CREDENTIALS
2026-05-20T11:55:38.483269,192.168.21.165,admin,163550,BAD_CREDENTIALS
2026-05-20T11:55:38.486633,192.168.21.165,admin,27282,BAD_CREDENTIALS
2026-05-20T11:55:38.494105,192.168.21.165,admin,128342,BAD_CREDENTIALS
2026-05-20T11:55:38.504713,192.168.21.165,admin,456171,BAD_CREDENTIALS
2026-05-20T11:55:38.504583,192.168.21.165,admin,233318,BAD_CREDENTIALS
2026-05-20T11:55:38.509785,192.168.21.165,admin,253607,BAD_CREDENTIALS
2026-05-20T11:55:38.513574,192.168.21.165,admin,180166,BAD_CREDENTIALS
2026-05-20T11:55:38.514534,192.168.21.165,admin,77498,BAD_CREDENTIALS
2026-05-20T11:55:38.518578,192.168.21.165,admin,111149,BAD_CREDENTIALS
2026-05-20T11:55:38.525549,192.168.21.165,admin,466664,BAD_CREDENTIALS
2026-05-20T11:55:38.530529,192.168.21.165,admin,141700,BAD_CREDENTIALS
2026-05-20T11:55:38.536086,192.168.21.165,admin,422231,BAD_CREDENTIALS
2026-05-20T11:55:38.539271,192.168.21.165,admin,222071,BAD_CREDENTIALS
2026-05-20T11:55:38.542461,192.168.21.165,admin,380823,BAD_CREDENTIALS
2026-05-20T11:55:38.545919,192.168.21.165,admin,326677,BAD_CREDENTIALS
2026-05-20T11:55:38.549395,192.168.21.165,admin,167095,BAD_CREDENTIALS
2026-05-20T11:55:38.553305,192.168.21.165,admin,alarm8,BAD_CREDENTIALS
2026-05-20T11:55:38.611089,192.168.21.165,admin,135173,BAD_CREDENTIALS
2026-05-20T11:55:38.614829,192.168.21.165,admin,74629,BAD_CREDENTIALS
2026-05-20T11:55:38.618891,192.168.21.165,admin,152565,BAD_CREDENTIALS
2026-05-20T11:55:38.623106,192.168.21.165,admin,107615,BAD_CREDENTIALS
2026-05-20T11:55:38.626548,192.168.21.165,admin,458658,BAD_CREDENTIALS
2026-05-20T11:55:39.458862,192.168.21.165,admin,206894,BAD_CREDENTIALS
2026-05-20T11:55:39.462208,192.168.21.165,admin,382223,BAD_CREDENTIALS
2026-05-20T11:55:39.465225,192.168.21.165,admin,337379,BAD_CREDENTIALS
