timestamp,target_ip,username,password,result
2026-05-19T17:26:24.492335,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-19T17:26:24.494518,192.168.21.165,admin,Alarm*9,BAD_CREDENTIALS
2026-05-19T17:26:24.497174,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-19T17:26:24.501738,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-19T17:26:24.497618,192.168.21.165,admin,194889,BAD_CREDENTIALS
2026-05-19T17:26:24.506763,192.168.21.165,admin,349085,BAD_CREDENTIALS
2026-05-19T17:26:24.506457,192.168.21.165,admin,317593,BAD_CREDENTIALS
2026-05-19T17:26:24.508945,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-19T17:26:24.529376,192.168.21.165,admin,184303,BAD_CREDENTIALS
2026-05-19T17:26:24.535448,192.168.21.165,admin,193328,BAD_CREDENTIALS
2026-05-19T17:26:24.541466,192.168.21.165,admin,186488,BAD_CREDENTIALS
2026-05-19T17:26:24.545304,192.168.21.165,admin,285055,BAD_CREDENTIALS
2026-05-19T17:26:24.547683,192.168.21.165,admin,456171,BAD_CREDENTIALS
2026-05-19T17:26:24.558374,192.168.21.165,admin,58956,BAD_CREDENTIALS
2026-05-19T17:26:24.564501,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-19T17:26:24.567002,192.168.21.165,admin,77498,BAD_CREDENTIALS
2026-05-19T17:26:24.568986,192.168.21.165,admin,197734,BAD_CREDENTIALS
2026-05-19T17:26:24.577084,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-19T17:26:24.577404,192.168.21.165,admin,104885,BAD_CREDENTIALS
2026-05-19T17:26:24.582326,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-19T17:26:24.584625,192.168.21.165,admin,120941,BAD_CREDENTIALS
2026-05-19T17:26:24.589162,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-19T17:26:24.592365,192.168.21.165,admin,62646,BAD_CREDENTIALS
