timestamp,target_ip,username,password,result
2026-05-19T16:53:08.416776,192.168.21.165,admin,470956,BAD_CREDENTIALS
2026-05-19T16:53:08.419750,192.168.21.165,admin,317593,BAD_CREDENTIALS
2026-05-19T16:53:08.418558,192.168.21.165,admin,349085,BAD_CREDENTIALS
2026-05-19T16:53:08.420898,192.168.21.165,admin,1170,BAD_CREDENTIALS
2026-05-19T16:53:08.423005,192.168.21.165,admin,Alarm*9,BAD_CREDENTIALS
2026-05-19T16:53:08.424230,192.168.21.165,admin,399408,BAD_CREDENTIALS
2026-05-19T16:53:08.425817,192.168.21.165,admin,194889,BAD_CREDENTIALS
2026-05-19T16:53:08.446886,192.168.21.165,admin,27282,BAD_CREDENTIALS
2026-05-19T16:53:08.453227,192.168.21.165,admin,193328,BAD_CREDENTIALS
2026-05-19T16:53:08.454692,192.168.21.165,admin,184303,BAD_CREDENTIALS
2026-05-19T16:53:08.456250,192.168.21.165,admin,285055,BAD_CREDENTIALS
2026-05-19T16:53:08.456608,192.168.21.165,admin,Relay@1,BAD_CREDENTIALS
2026-05-19T16:53:08.473545,192.168.21.165,admin,310374,BAD_CREDENTIALS
2026-05-19T16:53:08.474175,192.168.21.165,admin,77498,BAD_CREDENTIALS
2026-05-19T16:53:08.477505,192.168.21.165,admin,318243,BAD_CREDENTIALS
2026-05-19T16:53:08.481164,192.168.21.165,admin,104885,BAD_CREDENTIALS
2026-05-19T16:53:08.484240,192.168.21.165,admin,281647,BAD_CREDENTIALS
2026-05-19T16:53:09.406905,192.168.21.165,admin,189089,BAD_CREDENTIALS
2026-05-19T16:53:09.409438,192.168.21.165,admin,345008,BAD_CREDENTIALS
2026-05-19T16:53:09.412220,192.168.21.165,admin,438232,BAD_CREDENTIALS
2026-05-19T16:53:09.418470,192.168.21.165,admin,120941,BAD_CREDENTIALS
2026-05-19T16:53:09.419406,192.168.21.165,admin,335944,BAD_CREDENTIALS
2026-05-19T16:53:09.425353,192.168.21.165,admin,164545,BAD_CREDENTIALS
2026-05-19T16:53:09.443455,192.168.21.165,admin,186488,BAD_CREDENTIALS
2026-05-19T16:53:09.446535,192.168.21.165,admin,144323,BAD_CREDENTIALS
2026-05-19T16:53:09.448811,192.168.21.165,admin,128342,BAD_CREDENTIALS
2026-05-19T16:53:09.450346,192.168.21.165,admin,60271,BAD_CREDENTIALS
2026-05-19T16:53:09.466882,192.168.21.165,admin,456171,BAD_CREDENTIALS
2026-05-19T16:53:09.475079,192.168.21.165,admin,58956,BAD_CREDENTIALS
2026-05-19T16:53:09.474346,192.168.21.165,admin,203741,BAD_CREDENTIALS
2026-05-19T16:53:09.472547,192.168.21.165,admin,1234567pi,BAD_CREDENTIALS
2026-05-19T16:53:09.486979,192.168.21.165,admin,168161,BAD_CREDENTIALS
2026-05-19T16:53:09.490327,192.168.21.165,admin,258200,BAD_CREDENTIALS
2026-05-19T16:53:09.489406,192.168.21.165,admin,197734,BAD_CREDENTIALS
2026-05-19T16:53:09.498386,192.168.21.165,admin,89107,BAD_CREDENTIALS
2026-05-19T16:53:09.499767,192.168.21.165,admin,405327,BAD_CREDENTIALS
2026-05-19T16:53:10.427889,192.168.21.165,admin,62646,BAD_CREDENTIALS
2026-05-19T16:53:10.430401,192.168.21.165,admin,349480,BAD_CREDENTIALS
2026-05-19T16:53:10.432021,192.168.21.165,admin,34121,BAD_CREDENTIALS
2026-05-19T16:53:10.435257,192.168.21.165,admin,49693,BAD_CREDENTIALS
2026-05-19T16:53:10.454063,192.168.21.165,admin,396203,BAD_CREDENTIALS
2026-05-19T16:53:10.455175,192.168.21.165,admin,187902,BAD_CREDENTIALS
2026-05-19T16:53:10.458025,192.168.21.165,admin,459000,BAD_CREDENTIALS
2026-05-19T16:53:10.462192,192.168.21.165,admin,375488,BAD_CREDENTIALS
2026-05-19T16:53:10.465018,192.168.21.165,admin,175070,BAD_CREDENTIALS
2026-05-19T16:53:10.467787,192.168.21.165,admin,92788,BAD_CREDENTIALS
2026-05-19T16:53:10.470730,192.168.21.165,admin,135173,BAD_CREDENTIALS
2026-05-19T16:53:10.473651,192.168.21.165,admin,212498,BAD_CREDENTIALS
2026-05-19T16:53:10.478144,192.168.21.165,admin,206894,BAD_CREDENTIALS
2026-05-19T16:53:10.481299,192.168.21.165,admin,189839,BAD_CREDENTIALS
2026-05-19T16:53:10.486513,192.168.21.165,admin,345087,BAD_CREDENTIALS
2026-05-19T16:53:10.487806,192.168.21.165,admin,192485,BAD_CREDENTIALS
2026-05-19T16:53:10.492652,192.168.21.165,admin,163550,BAD_CREDENTIALS
2026-05-19T16:53:10.495397,192.168.21.165,admin,355465,BAD_CREDENTIALS
2026-05-19T16:53:10.499069,192.168.21.165,admin,347098,BAD_CREDENTIALS
2026-05-19T16:53:10.499320,192.168.21.165,admin,35913,BAD_CREDENTIALS
2026-05-19T16:53:10.503036,192.168.21.165,admin,117241,BAD_CREDENTIALS
2026-05-19T16:53:10.505033,192.168.21.165,admin,75722,BAD_CREDENTIALS
2026-05-19T16:53:10.508212,192.168.21.165,admin,151447,BAD_CREDENTIALS
2026-05-19T16:53:10.509632,192.168.21.165,admin,253607,BAD_CREDENTIALS
2026-05-19T16:53:10.513487,192.168.21.165,admin,180166,BAD_CREDENTIALS
2026-05-19T16:53:10.516943,192.168.21.165,admin,112249,BAD_CREDENTIALS
2026-05-19T16:53:10.519758,192.168.21.165,admin,431204,BAD_CREDENTIALS
2026-05-19T16:53:11.431669,192.168.21.165,admin,252579,BAD_CREDENTIALS
2026-05-19T16:53:11.436321,192.168.21.165,admin,72310,BAD_CREDENTIALS
2026-05-19T16:53:11.439175,192.168.21.165,admin,266816,BAD_CREDENTIALS
2026-05-19T16:53:11.460054,192.168.21.165,admin,359225,BAD_CREDENTIALS
2026-05-19T16:53:11.463160,192.168.21.165,admin,380823,BAD_CREDENTIALS
2026-05-19T16:53:11.466129,192.168.21.165,admin,326677,BAD_CREDENTIALS
2026-05-19T16:53:11.468865,192.168.21.165,admin,167095,BAD_CREDENTIALS
2026-05-19T16:53:11.484975,192.168.21.165,admin,88304,BAD_CREDENTIALS
2026-05-19T16:53:11.488135,192.168.21.165,admin,136999,BAD_CREDENTIALS
2026-05-19T16:53:11.490287,192.168.21.165,admin,34213,BAD_CREDENTIALS
2026-05-19T16:53:11.494007,192.168.21.165,admin,152565,BAD_CREDENTIALS
2026-05-19T16:53:11.496881,192.168.21.165,admin,107615,BAD_CREDENTIALS
2026-05-19T16:53:11.503300,192.168.21.165,admin,233318,BAD_CREDENTIALS
2026-05-19T16:53:11.505599,192.168.21.165,admin,141644,BAD_CREDENTIALS
2026-05-19T16:53:11.514639,192.168.21.165,admin,111149,BAD_CREDENTIALS
2026-05-19T16:53:11.517714,192.168.21.165,admin,337379,BAD_CREDENTIALS
2026-05-19T16:53:11.520560,192.168.21.165,admin,213042,BAD_CREDENTIALS
2026-05-19T16:53:11.523932,192.168.21.165,admin,466664,BAD_CREDENTIALS
2026-05-19T16:53:11.524485,192.168.21.165,admin,453498,BAD_CREDENTIALS
2026-05-19T16:53:11.529824,192.168.21.165,admin,232153,BAD_CREDENTIALS
2026-05-19T16:53:11.530471,192.168.21.165,admin,216448,BAD_CREDENTIALS
2026-05-19T16:53:12.434610,192.168.21.165,admin,141700,BAD_CREDENTIALS
2026-05-19T16:53:12.437519,192.168.21.165,admin,14554,BAD_CREDENTIALS
2026-05-19T16:53:12.440808,192.168.21.165,admin,422231,BAD_CREDENTIALS
2026-05-19T16:53:12.443587,192.168.21.165,admin,222071,BAD_CREDENTIALS
2026-05-19T16:53:12.444369,192.168.21.165,admin,315746,BAD_CREDENTIALS
2026-05-19T16:53:12.471707,192.168.21.165,admin,alarm8,BAD_CREDENTIALS
2026-05-19T16:53:12.491684,192.168.21.165,admin,74629,BAD_CREDENTIALS
2026-05-19T16:53:12.495259,192.168.21.165,admin,138281,BAD_CREDENTIALS
2026-05-19T16:53:12.501013,192.168.21.165,admin,458658,BAD_CREDENTIALS
2026-05-19T16:53:12.507133,192.168.21.165,admin,16242,BAD_CREDENTIALS
2026-05-19T16:53:12.509451,192.168.21.165,admin,382223,BAD_CREDENTIALS
